Date,Open,High,Low,Close,Volume,ma_20,volatility,hl_ratio,volume_zscore,return_lag_1,return_lag_2,price_vs_ma20,wd_1,wd_2,wd_3,wd_4
2015-08-20 04:00:00,-0.6732703705364974,-0.6737951943716007,-0.6739750693526227,-0.6742028502143057,-0.16262805616824202,-0.6732095195641781,-0.6030568649678182,-0.011790783728624316,-0.16262805616824197,-0.21132847292148382,-0.3753998336568961,0.05884340801610554,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-08-21 04:00:00,-0.6737284924230537,-0.6740849459830036,-0.6743597307428201,-0.6746362473125267,-0.3368495217397057,-0.6731413138685963,-0.6038970969698805,0.32665041943058903,-0.3368495217397057,-1.22893300572926,-0.2110039206514501,-0.43564600390272284,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-08-24 04:00:00,-0.6748141815642957,-0.6744178543293663,-0.6752893316134092,-0.6751136143309311,0.8423371484175627,-0.6730939234519029,-0.6047749746021024,2.6559716932023,0.842337148417563,-1.0720358344572254,-1.228643419968167,-0.9493222402298597,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-08-25 04:00:00,-0.6739669703887179,-0.6744979985714236,-0.675109822373401,-0.6753837020650874,0.6077749511631297,-0.6730736774956185,-0.6051778968631216,1.62665598684265,0.60777495116313,-1.206688998669247,-1.071740857459984,-1.2325296414917977,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-08-26 04:00:00,-0.6743937164605431,-0.674417858115851,-0.6747892752376271,-0.6744226967342635,0.5774392898135128,-0.6730121183706683,-0.6058682565657513,0.692699311704428,0.577439289813513,-0.7442104042587465,-1.206398648568721,-0.3498287857348611,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-08-27 04:00:00,-0.673703394685661,-0.6739184977547845,-0.67406482823715,-0.6739076434135303,-0.017671766750871655,-0.6729259119485229,-0.6065500079580923,-0.13204652485510865,-0.01767176675087158,2.2958884652312657,-0.7439041626587383,0.06781238777765275,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-08-28 04:00:00,-0.6733331283356101,-0.6737767008927043,-0.6737058074966579,-0.6738448288017024,-0.5797552065474844,-0.6728342745937127,-0.607458224880213,-0.8755859643143172,-0.5797552065474842,1.099969102656528,2.296299169459804,0.03925559790080561,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-08-31 04:00:00,-0.6733394101735449,-0.6738321907473049,-0.6737571017426008,-0.6740018637907922,-0.9795814270755439,-0.6727614724068676,-0.6083096253550306,-0.8939385050033268,-0.9795814270755441,0.0515375372345832,1.100338713195194,-0.18151361219080464,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-01 04:00:00,-0.6738351821833738,-0.6741897536376146,-0.6743917891842744,-0.6745797224804735,-0.45198964997587504,-0.6727206603582496,-0.6091161500938503,0.06274601500196009,-0.4519896499758751,-0.43567873260822465,0.05187112199847681,-0.7724324034046474,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-02 04:00:00,-0.6736343664985663,-0.6741774282996038,-0.6741481749224342,-0.6741714536917517,-0.48884267707470913,-0.6726657398770518,-0.60997967092184,-0.7605573198705261,-0.4888426770747092,-1.3813289706179308,-0.43536188936965475,-0.4332709220754632,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-09-03 04:00:00,-0.6733896108086618,-0.6739123296022496,-0.6738596729065146,-0.6741337612275029,-0.8095474477100989,-0.6726047562749381,-0.6111586167427931,-0.8232625126011599,-0.8095474477100989,0.8645687284973481,-1.3810446214243814,-0.45374812220117233,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-09-04 04:00:00,-0.6737975284670774,-0.6741650931345288,-0.6741738138528868,-0.6744603799556323,-0.7095200516460273,-0.6726410360321673,-0.6110501570504421,-0.6265242282770571,-0.7095200516460274,-0.002727416621705894,0.8649302503050558,-0.7307046524369895,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-09-08 04:00:00,-0.6735527773040749,-0.6738383511348685,-0.6738853163734735,-0.6738762361076163,-0.9044270693780497,-0.6726730484598373,-0.6114809467066993,-0.4761174935786693,-0.90442706937805,-0.8259575458682114,-0.0023956964878655332,-0.14529073871831277,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-09 04:00:00,-0.6732578225849776,-0.673733549020793,-0.6738917298804821,-0.6741588864560422,-0.7039314892282204,-0.6727156373066951,-0.6118982112081863,-0.08666752969394584,-0.7039314892282205,1.2630573211597331,-0.8256541132299027,-0.3749149676604873,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-09-10 04:00:00,-0.6736657385934357,-0.6737828668786205,-0.6740071266167822,-0.6739390476384842,-0.4375538422656526,-0.6727489380484739,-0.6124149928325112,0.1445797390326683,-0.4375538422656527,-0.7150874765786736,1.2634325356687695,-0.13325079675450519,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-09-11 04:00:00,-0.6735214025883293,-0.6738198604370675,-0.6738532663342891,-0.6738950823397407,-0.6559485645818102,-0.6727736252547599,-0.6128083602078305,-0.5220227566766343,-0.6559485645818103,0.40941531623504535,-0.7147802342685875,-0.06753035015396601,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-09-14 04:00:00,-0.6732515460484313,-0.673801361383159,-0.6736416984586234,-0.6738699540302415,-1.0854177795682656,-0.672797669677461,-0.6132465655239207,-1.1766018216485694,-1.0854177795682656,0.009849656860884222,0.4097611982481706,-0.020302272330120903,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-15 04:00:00,-0.6732891982091749,-0.6736595660917384,-0.673603230079679,-0.6737129252030716,-0.5520800157573305,-0.6728089336945717,-0.6134805690687819,-0.8180917590400216,-0.5520800157573305,-0.03229299247890074,0.010181809162957132,0.1415666655529085,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-16 04:00:00,-0.6731636932909255,-0.6735547703021566,-0.6735391278002721,-0.6736124350722749,-1.160005409809306,-0.6728082938933769,-0.6134673507734625,-0.674525536723322,-1.1600054098093062,0.26006394071339795,-0.031962288265232924,0.2375764533420834,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-09-17 04:00:00,-0.6727871497907657,-0.6732588477211084,-0.6731993382707502,-0.6734805253117242,-0.7853198489467048,-0.6727980535424811,-0.6132469100934694,-0.8015485703527723,-0.7853198489467049,0.13227577087241482,0.26040469077590866,0.3542822962690018,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-09-18 04:00:00,-0.6731072110352194,-0.6733944809732225,-0.6734621938890896,-0.6734930925474337,-0.5582353056315911,-0.6727618930023784,-0.6128627268974012,-0.38646719582304806,-0.5582353056315911,0.1991778966821618,0.13261212993032673,0.3065402677509102,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-09-21 04:00:00,-0.6729001129199659,-0.6733389941551031,-0.67323780702681,-0.6733423442571586,-0.7336531958333458,-0.6726959715822844,-0.6126123377807727,-0.9437334065012294,-0.7336531958333459,-0.11523039721397334,0.19951655460343848,0.38581057778995054,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-22 04:00:00,-0.6730883829314547,-0.6735855920048532,-0.6735134818466544,-0.6737443355899455,-0.944145218617844,-0.6726262099423101,-0.6135739694867779,-0.8657765395302277,-0.9441452186178441,0.23752771278977028,-0.11490254286133769,-0.06423201593061403,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-23 04:00:00,-0.6731574170845959,-0.6736102540028454,-0.6734814271809055,-0.6736752450626627,-1.2067446825373873,-0.6725391679407459,-0.6157251588914461,-1.0566614425437493,-1.2067446825373875,-0.947600091282026,0.2378676884716746,-0.08111408963904608,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-09-24 04:00:00,-0.6731887883845808,-0.67327734093122,-0.6736865740854336,-0.6733988690892119,-0.33773109778307814,-0.672487006249023,-0.6157800815716871,0.7844686866954965,-0.33773109778307814,0.06374501356259933,-0.9473008384748941,0.12982370770129387,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-09-25 04:00:00,-0.6726428116867413,-0.6730369118588341,-0.6731224071058568,-0.6732920938000803,-0.3879022201085733,-0.672455645395141,-0.6153852427395091,-0.3144113923760531,-0.3879022201085733,0.516426276267294,0.06407901779477988,0.20019080002279416,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-09-28 04:00:00,-0.6727181229334541,-0.6732280299388677,-0.6732698651572215,-0.6734868135510189,-0.2860014749523354,-0.6724374053317589,-0.6152452386485137,-0.4659584600341327,-0.28600147495233535,0.14106458523275553,0.5167758353470694,0.000295359511529601,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-29 04:00:00,-0.6727557735228834,-0.6732341909524997,-0.673224984696423,-0.6732292838096923,-0.34443737268444646,-0.6723980441375187,-0.6149145362762515,-0.6348582394841046,-0.34443737268444646,-0.5030243229758763,0.14140124628829623,0.20405601657930475,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-09-30 04:00:00,-0.672517302109548,-0.672660855234633,-0.6728595590846226,-0.6726388625057415,0.3468284423249096,-0.6722991617326839,-0.6144008067942093,0.06406531337100264,0.34682844232490967,0.46794996888873786,-0.5027097938388182,0.6586415499525003,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-10-01 04:00:00,-0.6720654556564696,-0.6726361954943902,-0.6730647117829445,-0.6729403544648517,0.08281215976423208,-0.6722364400249198,-0.6141592320130176,0.8235238273928299,0.0828121597642321,1.1646825741574418,0.4682978622455525,0.31893154294387305,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-10-02 04:00:00,-0.6724482676073023,-0.6725868740833001,-0.6728595575638406,-0.6725446436689595,-0.3231536082087422,-0.6721554780968056,-0.6134145129187144,0.30577676295363704,-0.32315360820874217,-0.7034347413377237,1.1650544083538323,0.6062703511977834,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-10-05 04:00:00,-0.671870904543462,-0.672013531997759,-0.6721928065091072,-0.6721552103290022,0.054192423213322065,-0.6720380349431516,-0.6127006165322229,0.008276572909251382,0.05419242321332199,0.7355548906657812,-0.703127098621136,0.8491902265669365,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-10-06 04:00:00,-0.671751670441761,-0.6719333912935128,-0.6720517670013312,-0.6719479372066739,-0.05918455293610251,-0.6719397924964796,-0.611291692197933,-0.17914273640455178,-0.05918455293610244,0.701896739713107,0.73591197935299,0.9421077740402793,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-10-07 04:00:00,-0.6713374735346623,-0.6716744591882414,-0.6718337879452553,-0.6717783426842744,-0.6222282809228172,-0.6718185092014293,-0.610297032253947,-0.04890397420714847,-0.6222282809228172,0.32211131644077096,0.7022526718527591,0.9775859986350044,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-10-08 04:00:00,-0.671274717217243,-0.6716991186149214,-0.6717825004540506,-0.6716841253879725,-0.032217771466515686,-0.6717036260373942,-0.6093178753021526,-0.2799434847908212,-0.03221777146651565,0.24323943506102982,0.32245419854971835,0.9514039971084225,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-10-09 04:00:00,-0.6711994140498535,-0.6716744627404357,-0.6717119817672623,-0.6717469399998004,-0.17712683359584824,-0.6715941830671305,-0.6087503769839753,-0.41730793985248127,-0.17712683359584827,0.09406054385784401,0.24357960700678852,0.7916610459742,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-10-12 04:00:00,-0.6711554861616119,-0.6715388352743946,-0.6715004195289902,-0.6715710711024261,-0.9471677650522635,-0.6714770602064937,-0.608197661510759,-0.6374460044750381,-0.9471677650522636,-0.2088617545287388,0.09439558977982344,0.8369351371008784,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-10-13 04:00:00,-0.6711303768317617,-0.6715018413340238,-0.6714106599271691,-0.6715396591750722,-0.6683063716183693,-0.6713663372414205,-0.6077369993500745,-0.7904726675289783,-0.6683063716183694,0.25128037050559004,-0.208537117498341,0.761389222079651,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-10-14 04:00:00,-0.6709483928266412,-0.6707435628310793,-0.6711862821064825,-0.6709366814187717,0.5663093922659367,-0.6712300136738018,-0.6065649227311082,0.7943894413047212,0.5663093922659369,-0.02813313360619611,0.2516208187506694,1.1582195806565991,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-10-15 04:00:00,-0.6703333776619,-0.6706202620764369,-0.6707182755852367,-0.6708927114985881,0.22745360059468375,-0.671098170441194,-0.6056191345871517,-0.20962187138191463,0.2274536005946838,1.060958718611323,-0.02780228645316651,1.0727533959362965,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-10-16 04:00:00,-0.6702643445065537,-0.6705401178112653,-0.6705131238879904,-0.6706226237644319,-0.0781541802979543,-0.6709519265802449,-0.6046522473951229,-0.5590058096829255,-0.07815418029795426,-0.007255587004513707,1.0613269886911973,1.1678190469973095,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-10-19 04:00:00,-0.6699944901021384,-0.6705647751789092,-0.6704874765492544,-0.6706540279893859,-0.6829940581981266,-0.6708149629759795,-0.6039741681927459,-0.7001614316094542,-0.6829940581981268,0.4072596437015179,-0.006924022465803941,1.0155019351506291,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-10-20 04:00:00,-0.6701576579792747,-0.6706757457440297,-0.6704938897580849,-0.670679153217925,-0.8006214902709538,-0.670658798900184,-0.6041415240886681,-0.9962283101094309,-0.8006214902709538,-0.14481628337576838,0.4076054516423091,0.8538662067462767,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-10-21 04:00:00,-0.6700007687868416,-0.670546282248077,-0.6705708219051952,-0.6709052741128577,-0.32261836561098045,-0.6705176751754407,-0.6048373309517724,-0.41504637836085806,-0.3226183656109804,-0.13355932222033673,-0.14448944564119962,0.5419820947944081,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-10-22 04:00:00,-0.6701325576536356,-0.6703120168853112,-0.6703592593217615,-0.6702834455029929,-0.6350898456984462,-0.670358951423962,-0.6048008664795399,-0.3441756343798082,-0.6350898456984463,-0.49775646387115635,-0.13323209767869287,0.9161409536081289,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-10-23 04:00:00,-0.6695552023816865,-0.6701332372104091,-0.6700194789440751,-0.6701641075995918,-0.34034434105450334,-0.6701995876358365,-0.6048837973274248,-0.7777074813850063,-0.34034434105450334,1.053218051302927,-0.4974417537220877,0.8744247548938074,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-10-26 04:00:00,-0.6695803001778492,-0.670194882040637,-0.6700322971214492,-0.6702457576601841,-0.8690538306377336,-0.6700344632039548,-0.6058575680113486,-0.9129716087197597,-0.8690538306377337,0.12329440950838132,1.0535860554011711,0.666854772869818,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-10-27 04:00:00,-0.6697622937417708,-0.6702318716277671,-0.6699681867389596,-0.6702583187339738,-1.0232036987931301,-0.6698830992852837,-0.6069064556642357,-1.1867742029108332,-1.0232036987931301,-0.23178489031116128,0.12363045995244344,0.5297649972003046,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-10-28 04:00:00,-0.6695740209985073,-0.6702010425884977,-0.6700322930996275,-0.6701138494401134,-0.9886962936668403,-0.669754455608038,-0.607244086480434,-0.9299629160673065,-0.9886962936668404,-0.11031136504612131,-0.23146104095613873,0.537937166284661,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-10-29 04:00:00,-0.6698313188123992,-0.6703058448728209,-0.6703977181177668,-0.6707356780499782,-0.5552599864852092,-0.669642132355138,-0.6089806778461669,-0.21976812721639352,-0.5552599864852094,0.16745347986148068,-0.10998334166772296,-0.043201766922029004,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-10-30 04:00:00,-0.6699756673120177,-0.6702626978594921,-0.6703079730522798,-0.6703022901946373,-0.6576172620924793,-0.6695278895416856,-0.6101161701797602,-0.3481597715102628,-0.6576172620924793,-1.1792722498291537,0.16779104768137848,0.2060496178418264,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-11-02 05:00:00,-0.6696744378999463,-0.6701640606350762,-0.6699746000546706,-0.670095013991349,-1.094753040170405,-0.6694229272203687,-0.6107140693809993,-0.9833235476362612,-1.0947530401704053,0.6995881915800999,-1.1789809576455663,0.2839492474193669,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-11-03 05:00:00,-0.6696305050213401,-0.6701887164587015,-0.6700451171075189,-0.670220632431645,-0.36005386259561406,-0.6693349249676245,-0.611379226153035,-0.8613826727602196,-0.36005386259561406,0.27946117761104466,0.6999440443943693,0.11720111021127486,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-11-04 05:00:00,-0.6696995362387682,-0.6702257059847858,-0.6702246261430617,-0.6705158438538604,-0.10228732448527281,-0.6692706035214214,-0.6121697557424317,-0.47482235707285847,-0.10228732448527274,-0.30830791297237137,0.27980259419344156,-0.16022394820057098,-0.5093769887899657,1.9728550029703393,-0.5031293333401492,-0.5018780584458967
2015-11-05 05:00:00,-0.6698564291283765,-0.6704599736947815,-0.6703977247096555,-0.6707168410607338,0.04150402516049838,-0.6692213225832385,-0.6130099900237843,-0.6533429039346353,0.041504025160498365,-0.6092247791645267,-0.3079866930700191,-0.3520853307303989,-0.5093769887899657,-0.5068796229294071,1.987560521190946,-0.5018780584458967
2015-11-06 05:00:00,-0.6684255823350184,-0.6681851158869545,-0.6689937104024696,-0.6683048946044922,2.7707375160065744,-0.6690459581928808,-0.6101651598254653,1.6780963863489264,2.770737516006575,-0.44886376020388313,-0.6089138992439187,1.3512300276516835,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,1.9925158774555225
2015-11-09 05:00:00,-0.6679298023787484,-0.6684563676308157,-0.6682564399147963,-0.6683928252019793,0.09568946696920698,-0.6688840337872648,-0.6085068746363145,-0.9085586081924921,0.09568946696920697,4.290931978356193,-0.44854737002381534,1.1504155864883079,-0.5093769887899657,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
2015-11-10 05:00:00,-0.6680804217178092,-0.6686598130958523,-0.6687821452155066,-0.668769694387187,0.33061374009859645,-0.6687429103764574,-0.6081782458216166,-0.10747631634693165,0.33061374009859645,-0.2283199507870844,4.291411235450398,0.7538272864721859,1.963182519052378,-0.5068796229294071,-0.5031293333401492,-0.5018780584458967
