Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-09-29 00:00:00-04:00,0.5723363115809972,0.5771969125247179,0.5643163142295644,0.5762248039245605,380736000,0.0,0.0
2015-09-30 00:00:00-04:00,0.5815713515247695,0.5997986315694923,0.5781689429130128,0.5990695357322693,556380000,0.0,0.0
2015-10-01 00:00:00-04:00,0.5990695496704717,0.6007707540159309,0.5703919725488962,0.5874041318893433,489296000,0.0,0.0
2015-10-02 00:00:00-04:00,0.5842447804981654,0.6027150750160217,0.5781690005631239,0.6027150750160217,386144000,0.0,0.0
2015-10-05 00:00:00-04:00,0.6066037328021053,0.6253170450836805,0.6034443356443521,0.6177831292152405,482024000,0.0,0.0
2015-10-06 00:00:00-04:00,0.6112211906200778,0.6284763069698285,0.6087908900943552,0.6258029937744141,453216000,0.0,0.0
2015-10-07 00:00:00-04:00,0.6272613730811163,0.6386837831703165,0.6170540846463437,0.6323649883270264,310152000,0.0,0.0
2015-10-08 00:00:00-04:00,0.6296916731744688,0.6377116730849743,0.6189983013318265,0.636010468006134,460068000,0.0,0.0
2015-10-09 00:00:00-04:00,0.6326078623688373,0.6386836431377056,0.6216715381049895,0.6335800290107727,423248000,0.0,0.0
2015-10-12 00:00:00-04:00,0.6343090130303844,0.6440302730208446,0.6296914826178641,0.6403847932815552,227588000,0.0,0.0
2015-10-13 00:00:00-04:00,0.6352813965160424,0.6454886273855985,0.6330941079255855,0.6416001915931702,298444000,0.0,0.0
2015-10-14 00:00:00-04:00,0.642328906038916,0.675381057156083,0.6415998681525711,0.6649307608604431,612148000,0.0,0.0
2015-10-15 00:00:00-04:00,0.6661459729693601,0.6802417503373961,0.6593411548902622,0.6666320562362671,526048000,0.0,0.0
2015-10-16 00:00:00-04:00,0.6688193497827563,0.683401152600343,0.6671180873053975,0.677082359790802,448396000,0.0,0.0
2015-10-19 00:00:00-04:00,0.679269726911485,0.6824291236851636,0.6680903318573825,0.6758672595024109,294712000,0.0,0.0
2015-10-20 00:00:00-04:00,0.6729508904446008,0.6780545043183025,0.6678472186279623,0.6748951077461243,264824000,0.0,0.0
2015-10-21 00:00:00-04:00,0.679026578673228,0.6831581416304305,0.6649308590917783,0.6661459803581238,386280000,0.0,0.0
2015-10-22 00:00:00-04:00,0.6739229252333289,0.6923932193452027,0.6729508166891104,0.6902059316635132,306884000,0.0,0.0
2015-10-23 00:00:00-04:00,0.6962815757886252,0.6994409713988982,0.6858312806030114,0.6948233842849731,381776000,0.0,0.0
2015-10-26 00:00:00-04:00,0.6953096389563587,0.6970108434826414,0.6853453665186452,0.6916641592979431,247436000,0.0,0.0
2015-10-27 00:00:00-04:00,0.6882617592595164,0.6955526607289026,0.6877756759843836,0.6911781430244446,208268000,0.0,0.0
2015-10-28 00:00:00-04:00,0.6955528063499952,0.6967679858207703,0.6853455189786807,0.6967679858207703,217036000,0.0,0.0
2015-10-29 00:00:00-04:00,0.6855886955347714,0.6926365289592697,0.6714929127998642,0.6727080345153809,327168000,0.0,0.0
2015-10-30 00:00:00-04:00,0.679998657965259,0.6943374463144741,0.67489498706126,0.6894767880439758,301160000,0.0,0.0
2015-11-02 00:00:00-05:00,0.6916640631130219,0.6982258676427319,0.6875325587033129,0.697496771812439,190088000,0.0,0.0
2015-11-03 00:00:00-05:00,0.6933654070313465,0.6972538995949904,0.6848593838698792,0.6926363110542297,376768000,0.0,0.0
2015-11-04 00:00:00-05:00,0.6906921052657458,0.6957957192477627,0.678054518708822,0.681213915348053,442264000,0.0,0.0
2015-11-05 00:00:00-05:00,0.684616273860377,0.6865605490018062,0.671492662913199,0.6734368801116943,478800000,0.0,0.0
2015-11-06 00:00:00-05:00,0.7400272227253011,0.7762387173716806,0.7247163238598637,0.766760528087616,1172272000,0.0,0.0
2015-11-09 00:00:00-05:00,0.7592267889770099,0.7655455832896677,0.752664923999517,0.7633582949638367,492568000,0.0,0.0
2015-11-10 00:00:00-05:00,0.7533939069846776,0.7575254702940902,0.7327363801523082,0.748776376247406,552260000,0.0,0.0
2015-11-11 00:00:00-05:00,0.7492624641669123,0.7546091492926011,0.738812164564164,0.7414855360984802,619896000,0.0,0.0
2015-11-12 00:00:00-05:00,0.7397841976325862,0.7465890741819775,0.7356526923439626,0.7388120889663696,291080000,0.0,0.0
2015-11-13 00:00:00-05:00,0.7395411893579084,0.7427005859991389,0.7205848095105247,0.7242302894592285,292940000,0.0,0.0
2015-11-16 00:00:00-05:00,0.7337084750115295,0.7392981722709469,0.7278757071283547,0.7388120889663696,344280000,0.0,0.0
2015-11-17 00:00:00-05:00,0.7407563642417405,0.7451308822111838,0.7356526923439626,0.7388120889663696,257048000,0.0,0.0
2015-11-18 00:00:00-05:00,0.7418615720803755,0.7579625359383716,0.7338111192328619,0.756986677646637,350216000,0.002875,0.0
2015-11-19 00:00:00-05:00,0.7596700245603806,0.7667446174757794,0.7535711733845343,0.7591820955276489,254072000,0.0,0.0
2015-11-20 00:00:00-05:00,0.7647930260945872,0.7701600128619285,0.7601579038029268,0.765768826007843,239744000,0.0,0.0
2015-11-23 00:00:00-05:00,0.772111543446583,0.772111543446583,0.7516195144540816,0.754302978515625,242552000,0.0,0.0
2015-11-24 00:00:00-05:00,0.7543031715355353,0.7669887470052389,0.7508878421899892,0.7604020237922668,195428000,0.0,0.0
2015-11-25 00:00:00-05:00,0.7589383055847008,0.7679645581984446,0.7567427117609361,0.7594261765480042,138300000,0.0,0.0
2015-11-27 00:00:00-05:00,0.7608897682786077,0.7682083548724606,0.7569865104626282,0.765768826007843,86996000,0.0,0.0
2015-11-30 00:00:00-05:00,0.7665006222032322,0.7772345947817266,0.7657687577927462,0.7738192081451416,327244000,0.0,0.0
2015-12-01 00:00:00-05:00,0.7806501787148733,0.7996785432884392,0.7799183140648923,0.7989466786384583,409496000,0.0,0.0
2015-12-02 00:00:00-05:00,0.8001659793016223,0.8084603632752043,0.791139731075908,0.7928473949432373,294240000,0.0,0.0
2015-12-03 00:00:00-05:00,0.7991905316542711,0.8074849192807464,0.7872368211555485,0.791140079498291,246656000,0.0,0.0
2015-12-04 00:00:00-05:00,0.7911399821979204,0.8248055158302982,0.7911399821979204,0.8233417868614197,458756000,0.0,0.0
2015-12-07 00:00:00-05:00,0.8230977436248975,0.8230977436248975,0.8052891792160529,0.8077287077903748,333588000,0.0,0.0
2015-12-08 00:00:00-05:00,0.7977267304602235,0.8221220201954456,0.7926037370647144,0.8187066912651062,314488000,0.0,0.0
2015-12-09 00:00:00-05:00,0.81846268101063,0.8233417385117374,0.7896762068563246,0.7979705929756165,372676000,0.0,0.0
2015-12-10 00:00:00-05:00,0.8004102503805349,0.8089486314613706,0.7977267857724838,0.8045575022697449,236596000,0.0,0.0
2015-12-11 00:00:00-05:00,0.7965069292183478,0.8021178512099647,0.7908960072267308,0.7926036715507507,227320000,0.0,0.0
2015-12-14 00:00:00-05:00,0.7933355710762378,0.7989464933159437,0.7850411263547443,0.7945553064346313,275892000,0.0,0.0
2015-12-15 00:00:00-05:00,0.8035816163202207,0.8099244035046321,0.7991904872802994,0.8043134808540344,307296000,0.0,0.0
2015-12-16 00:00:00-05:00,0.8060210259299047,0.8118759413327417,0.7989464334230633,0.809192419052124,236356000,0.0,0.0
2015-12-17 00:00:00-05:00,0.8104124851837443,0.8187068739115345,0.7965071727488086,0.7969950437545776,254160000,0.0,0.0
2015-12-18 00:00:00-05:00,0.7913838926369018,0.7994343435484456,0.7830895062925702,0.784065306186676,395896000,0.0,0.0
2015-12-21 00:00:00-05:00,0.7926037561972283,0.8033376723072383,0.7855291045543527,0.8026058077812195,284216000,0.0,0.0
2015-12-22 00:00:00-05:00,0.8050452980339027,0.811388084845222,0.798458575779981,0.8033376336097717,130012000,0.0,0.0
2015-12-23 00:00:00-05:00,0.8045574775599657,0.8096804711533508,0.803093748486724,0.8065090775489807,122524000,0.0,0.0
2015-12-24 00:00:00-05:00,0.8040694262375936,0.8111440769073871,0.8028496328076853,0.809192419052124,52448000,0.0,0.0
2015-12-28 00:00:00-05:00,0.8006541359186868,0.8084605932235718,0.7894322917447752,0.8084605932235718,142024000,0.0,0.0
2015-12-29 00:00:00-05:00,0.8089485990937413,0.8240737024383118,0.8067530055042971,0.8216341733932495,203660000,0.0,0.0
2015-12-30 00:00:00-05:00,0.8209021862842679,0.8279768369074322,0.8143154646624414,0.8145594000816345,180344000,0.0,0.0
2015-12-31 00:00:00-05:00,0.8133399449343025,0.8169992101342443,0.8040696978569031,0.8040696978569031,148528000,0.0,0.0
2016-01-04 00:00:00-05:00,0.7877246491877696,0.7947992422281112,0.781625797904213,0.7896762490272522,358076000,0.0,0.0
2016-01-05 00:00:00-05:00,0.8045574394760875,0.815779284289138,0.792847665607399,0.8023618459701538,490272000,0.0,0.0
2016-01-06 00:00:00-05:00,0.7891883340393844,0.7928476565072731,0.7601579223916447,0.7691842317581177,449344000,0.0,0.0
2016-01-07 00:00:00-05:00,0.7499119250944987,0.7550349768736992,0.728931963385669,0.7386901378631592,645304000,0.0,0.0
2016-01-08 00:00:00-05:00,0.7482042469080941,0.7489361114346302,0.721369427532621,0.7228331565856934,398472000,0.0,0.0
2016-01-11 00:00:00-05:00,0.7235649755533999,0.7291758977949157,0.7111233375486252,0.7240528464317322,409372000,0.0,0.0
2016-01-12 00:00:00-05:00,0.7369823245978088,0.7469844333051705,0.7311274671611543,0.7362504601478577,469356000,0.0,0.0
2016-01-13 00:00:00-05:00,0.7418614209415605,0.7467405369173091,0.7130750031112729,0.7138068675994873,481672000,0.0,0.0
2016-01-14 00:00:00-05:00,0.6991697231579341,0.7074641690040463,0.6786776894222263,0.6994137167930603,600236000,0.0,0.0
2016-01-15 00:00:00-05:00,0.6713590354532138,0.6794094868687288,0.6498911456241877,0.6613569259643555,841452000,0.0,0.0
2016-01-19 00:00:00-05:00,0.6750181127447172,0.694046468330576,0.6640402063431922,0.6667237281799316,457140000,0.0,0.0
2016-01-20 00:00:00-05:00,0.6540383176029531,0.678921535540441,0.6452560019683716,0.6703831553459167,481180000,0.0,0.0
2016-01-21 00:00:00-05:00,0.6777017048606527,0.6886795542376631,0.6637963397999186,0.6781895756721497,481456000,0.0,0.0
2016-01-22 00:00:00-05:00,0.691119158711868,0.6986817387503963,0.6896554297906718,0.6940466165542603,257996000,0.0,0.0
2016-01-25 00:00:00-05:00,0.6938028390741308,0.7018532918105354,0.6918511806805662,0.6933149099349976,270728000,0.0,0.0
2016-01-26 00:00:00-05:00,0.6947783765164688,0.7030727616051204,0.687703726570056,0.7001453042030334,227944000,0.0,0.0
2016-01-27 00:00:00-05:00,0.6991694857969748,0.7013650787899434,0.6786774590181026,0.6918509006500244,231700000,0.0,0.0
2016-01-28 00:00:00-05:00,0.6974620064649899,0.6999015354934038,0.6708711226063901,0.6842885613441467,276776000,0.0,0.0
2016-01-29 00:00:00-05:00,0.6901432885588856,0.7160023029909317,0.6874598245851853,0.71453857421875,310504000,0.0,0.0
2016-02-01 00:00:00-05:00,0.7138070338957396,0.718442099183657,0.7077081811274165,0.7147828340530396,289884000,0.0,0.0
2016-02-02 00:00:00-05:00,0.7074642050370074,0.711123469957669,0.6796535240903303,0.6845325827598572,341908000,0.0,0.0
2016-02-03 00:00:00-05:00,0.689899587318482,0.6940467814720143,0.67209101692586,0.6879479289054871,326772000,0.0,0.0
2016-02-04 00:00:00-05:00,0.6889236374861988,0.7038048055263689,0.6813611148185457,0.688191831111908,348140000,0.0,0.0
2016-02-05 00:00:00-05:00,0.6835566433851892,0.6911191653332164,0.6428164594487035,0.6447680592536926,600428000,0.0,0.0
2016-02-08 00:00:00-05:00,0.635010041377443,0.6381814351695786,0.6062235617758928,0.6152498722076416,608852000,0.0,0.0
2016-02-09 00:00:00-05:00,0.6079312335568943,0.64769556219499,0.6050037754827436,0.6218365430831909,425372000,0.0,0.0
2016-02-10 00:00:00-05:00,0.6257396386959485,0.6437921370325185,0.6169573249162013,0.6203726530075073,335800000,0.0,0.0
2016-02-11 00:00:00-05:00,0.604515989587715,0.623544355250393,0.604515989587715,0.617201566696167,340144000,0.0,0.0
2016-02-12 00:00:00-05:00,0.626959523626736,0.6289111816902608,0.6037839694519769,0.627691388130188,340816000,0.0,0.0
2016-02-16 00:00:00-05:00,0.6367176193538163,0.6594053019186451,0.6347660195148632,0.6584294438362122,485352000,0.0,0.0
2016-02-17 00:00:00-05:00,0.6667238975069132,0.6811171355419647,0.664040374988643,0.6747743487358093,771468000,0.0,0.0
2016-02-18 00:00:00-05:00,0.7301518280175738,0.7557669149158952,0.7294199634065104,0.7328352928161621,1068660000,0.0,0.0
2016-02-19 00:00:00-05:00,0.7289318563500748,0.7491800087087623,0.7233209344768265,0.7425932288169861,525628000,0.0,0.0
2016-02-22 00:00:00-05:00,0.7533274126075034,0.7774787711495467,0.7518636833329003,0.7689403891563416,449668000,0.0,0.0
2016-02-23 00:00:00-05:00,0.7628416304208591,0.7782106721973312,0.7591823070631412,0.7708920836448669,369380000,0.0,0.0
2016-02-24 00:00:00-05:00,0.7677205630367104,0.7774786794998118,0.7464966073827991,0.7762588858604431,336852000,0.0,0.0
2016-02-25 00:00:00-05:00,0.779186233189766,0.781869697386385,0.7640611315590098,0.7779664397239685,349616000,0.0,0.0
2016-02-26 00:00:00-05:00,0.781625795688861,0.7835773955228122,0.7650369644484514,0.7728434801101685,361964000,0.0,0.0
2016-02-29 00:00:00-05:00,0.7739453038607736,0.7839837953842218,0.7673345842355896,0.7678242325782776,323344000,0.002875,0.0
2016-03-01 00:00:00-05:00,0.7697828199446923,0.8018571138381958,0.7685585826263097,0.8018571138381958,348700000,0.0,0.0
2016-03-02 00:00:00-05:00,0.7974501788042988,0.8094474397501813,0.795981116912988,0.8065093159675598,233812000,0.0,0.0
2016-03-03 00:00:00-05:00,0.8055298056508629,0.8089575771536694,0.7886357139050737,0.7994087934494019,302004000,0.0,0.0
2016-03-04 00:00:00-05:00,0.8055297823605668,0.8062643131434815,0.7908392834519807,0.7969603538513184,175304000,0.0,0.0
2016-03-07 00:00:00-05:00,0.7925532091990871,0.7979397490876753,0.7815353052735202,0.7918186783790588,239968000,0.0,0.0
2016-03-08 00:00:00-05:00,0.7837390310295735,0.7883910408893333,0.7749247180649796,0.7773731350898743,274940000,0.0,0.0
2016-03-09 00:00:00-05:00,0.7842285534674417,0.7854527325047372,0.7668447558139934,0.7768833041191101,222788000,0.0,0.0
2016-03-10 00:00:00-05:00,0.7815354524257767,0.7859426381757578,0.7599894055643162,0.7756592631340027,286084000,0.0,0.0
2016-03-11 00:00:00-05:00,0.7871668197175092,0.7891255884034729,0.777862858177502,0.7888807058334351,277400000,0.0,0.0
2016-03-14 00:00:00-04:00,0.7852080096677209,0.7940223216977765,0.7815353553323393,0.7908393740653992,190312000,0.0,0.0
2016-03-15 00:00:00-04:00,0.7866772133932094,0.7918188720159272,0.7729660653577576,0.786922037601471,226216000,0.0,0.0
2016-03-16 00:00:00-04:00,0.7810457681567582,0.8131200711558848,0.7773731135338233,0.8104267716407776,363644000,0.0,0.0
2016-03-17 00:00:00-04:00,0.8074885832122967,0.8114060030463803,0.7925532011891426,0.8035711050033569,353680000,0.0,0.0
2016-03-18 00:00:00-04:00,0.8131200835331817,0.8385836085986307,0.8079783669828058,0.8278105854988098,545512000,0.0,0.0
2016-03-21 00:00:00-04:00,0.8204651801485154,0.8305036704238636,0.8116508689525453,0.830258846282959,337780000,0.0,0.0
2016-03-22 00:00:00-04:00,0.8275655320280012,0.8346658984817672,0.8185063391217419,0.8287897109985352,242012000,0.0,0.0
2016-03-23 00:00:00-04:00,0.8324626164590476,0.8491118290933188,0.82878996168686,0.8429908156394958,429008000,0.0,0.0
2016-03-24 00:00:00-04:00,0.8354006039730922,0.8456839780010843,0.8327073629746335,0.844214916229248,244956000,0.0,0.0
2016-03-28 00:00:00-04:00,0.842745727661325,0.8564568715107711,0.8417663727524046,0.852784276008606,265388000,0.0,0.0
2016-03-29 00:00:00-04:00,0.8491116909390045,0.8684542000507219,0.8471529809624403,0.8664954900741577,261812000,0.0,0.0
2016-03-30 00:00:00-04:00,0.8696784329463068,0.8875518802932042,0.8691887262673388,0.875554621219635,376700000,0.0,0.0
2016-03-31 00:00:00-04:00,0.8794722796353459,0.8814309900026304,0.865516307737554,0.8723718523979187,379884000,0.0,0.0
2016-04-01 00:00:00-04:00,0.8669852510120217,0.8855932900810648,0.8603745310137382,0.8851035833358765,348292000,0.0,0.0
2016-04-04 00:00:00-04:00,0.8924486619940588,0.8971006708633367,0.873106154103239,0.8765339255332947,393940000,0.0,0.0
2016-04-05 00:00:00-04:00,0.8686991647831444,0.8833896661220982,0.8652713344374978,0.8753098845481873,339568000,0.0,0.0
2016-04-06 00:00:00-04:00,0.864291843015343,0.8770236321839544,0.8478874582787732,0.8765339255332947,453376000,0.0,0.0
2016-04-07 00:00:00-04:00,0.8709024461536587,0.8787374012752547,0.8638020800979865,0.8674746751785278,378104000,0.0,0.0
2016-04-08 00:00:00-04:00,0.874575243244978,0.8802066072182089,0.8645366944014676,0.8731061816215515,255936000,0.0,0.0
2016-04-11 00:00:00-04:00,0.878248009220525,0.892938569928426,0.875554767971929,0.8784928917884827,387524000,0.0,0.0
2016-04-12 00:00:00-04:00,0.8814308885492039,0.8826551261689979,0.8603744918375933,0.8775134682655334,292764000,0.0,0.0
2016-04-13 00:00:00-04:00,0.8814309138161166,0.8997940700153824,0.8814309138161166,0.8995492458343506,350716000,0.0,0.0
2016-04-14 00:00:00-04:00,0.8971006735964007,0.90591498471115,0.8934280196423993,0.9019975066184998,416564000,0.0,0.0
2016-04-15 00:00:00-04:00,0.9017526014496086,0.9171776299206345,0.8988144785504231,0.9090978503227234,436972000,0.0,0.0
2016-04-18 00:00:00-04:00,0.907384225876607,0.907384225876607,0.8963663202088614,0.9051806330680847,307320000,0.0,0.0
2016-04-19 00:00:00-04:00,0.9086083133905472,0.9103221992768448,0.8833896150459605,0.8890209794044495,309152000,0.0,0.0
2016-04-20 00:00:00-04:00,0.8875518899725398,0.8978352633441541,0.8865725349787807,0.8924487233161926,200172000,0.0,0.0
2016-04-21 00:00:00-04:00,0.892693538534117,0.8968558993719248,0.8875518810872123,0.8914693593978882,178280000,0.0,0.0
2016-04-22 00:00:00-04:00,0.8944075706747613,0.9005285837075208,0.8851035514751528,0.8880416750907898,223540000,0.0,0.0
2016-04-25 00:00:00-04:00,0.8882864208115735,0.8973455566598456,0.885838004139747,0.8924487233161926,191972000,0.0,0.0
2016-04-26 00:00:00-04:00,0.8978353602541025,0.9081187347356768,0.8892658717903131,0.8931833505630493,214536000,0.0,0.0
