Date,Open,High,Low,Close,Volume,daily_return,ma_20,volatility,hl_ratio,volume_zscore,return_lag_1,return_lag_2,price_vs_ma20,wd_1,wd_2,wd_3,wd_4
2015-07-17 04:00:00,0.4869282188970998,0.4874122078696614,0.4794258128207589,0.4857181310653686,220372000,-0.005943541751205039,0.49296640455722807,0.017075610863166,1.016658250005175,-0.972446447816683,0.022278586489103303,-0.007038894113960081,-0.01470338226875667,False,False,False,True
2015-07-20 04:00:00,0.4857180957186741,0.4876542245685153,0.4755536067825259,0.4767636656761169,188412000,-0.01843551808455468,0.4903405696153641,0.015123836392592344,1.0254453285884195,-1.0984351197118598,-0.005943541751205039,0.022278586489103303,-0.027688722452431924,False,False,False,False
2015-07-21 04:00:00,0.4757956390667395,0.4857181343228427,0.4757956390667395,0.478941798210144,149720000,0.004568579132258721,0.48793254792690277,0.012583236380010944,1.020854531738807,-1.2509618310062334,-0.01843551808455468,-0.005943541751205039,-0.01842621435064773,True,False,False,False
2015-07-22 04:00:00,0.4755536685187427,0.4755536685187427,0.463937095862194,0.4697453677654266,356472000,-0.01920156160745512,0.4857423409819603,0.011668725037803978,1.0250391114660924,-0.4359302323932299,0.004568579132258721,-0.01843551808455468,-0.03293304261719243,False,True,False,False
2015-07-23 04:00:00,0.4707133369557328,0.4825719017099794,0.4697452726012554,0.4755535721778869,169916000,0.012364580496216249,0.4840966537594795,0.01056370274775906,1.0273054990797361,-1.171347712808643,-0.01920156160745512,0.004568579132258721,-0.017647470841302693,False,False,True,False
2015-07-24 04:00:00,0.4789418236555132,0.4794258415071177,0.4680512921690354,0.4699873924255371,188844000,-0.011704632407361415,0.4819790467619896,0.008681408975143546,1.02430192914407,-1.096732143921537,0.012364580496216249,-0.01920156160745512,-0.024880032476545022,False,False,False,True
2015-07-27 04:00:00,0.465873068872469,0.4726494038951581,0.4620008980381305,0.4673251509666443,192420000,-0.005664495477534781,0.4802486553788185,0.007909563007046401,1.0230486691741207,-1.0826352887683095,-0.011704632407361415,0.012364580496216249,-0.026910027269061665,False,False,False,False
2015-07-28 04:00:00,0.4685352509038822,0.4806358399176387,0.4636950152983796,0.477489709854126,198308000,0.021750506829039118,0.4797767326235771,0.007770403575257477,1.0365344117584658,-1.059424359477984,-0.005664495477534781,-0.011704632407361415,-0.004766848023131431,True,False,False,False
2015-07-29 04:00:00,0.4765215502006453,0.4871700837149242,0.4745854505753152,0.4832978844642639,232680000,0.01216397859529228,0.4796073168516159,0.007647799824106058,1.0265171069284853,-0.9239274060868383,0.021750506829039118,-0.005664495477534781,0.007694977709837181,False,True,False,False
2015-07-30 04:00:00,0.4820879207237363,0.489348302960751,0.4820879207237363,0.484508067369461,190180000,0.002504010350756092,0.47914749532938006,0.00700505880640643,1.0150602865678837,-1.0914655336070203,0.01216397859529228,0.021750506829039118,0.011187728397486385,False,False,True,False
2015-07-31 04:00:00,0.4864441610169658,0.4866861554976712,0.4799098484366224,0.4828139841556549,218340000,-0.003496501560859011,0.47857877016067507,0.0061262543563451975,1.0141199583278477,-0.980456741348942,0.002504010350756092,0.01216397859529228,0.008849565127090564,False,False,False,True
2015-08-03 04:00:00,0.486686069872675,0.4915263048361907,0.4803937817301502,0.4910423159599304,397132000,0.01704244714176051,0.47872397005558015,0.0063933444586012095,1.0231737452261485,-0.2756455202762747,-0.003496501560859011,0.002504010350756092,0.025731625477036557,False,False,False,False
2015-08-04 04:00:00,0.4893484241033951,0.4944306554223541,0.4874122947674769,0.492978572845459,260100000,0.003943156877922904,0.47942580878734586,0.007144806407617763,1.0143992277794827,-0.8158357482844056,0.01704244714176051,-0.003496501560859011,0.028268741085077043,True,False,False,False
2015-08-05 04:00:00,0.5050790644421501,0.5055631111049759,0.4970926695565811,0.4980607628822326,234628000,0.010309149964550013,0.48055116832256317,0.00819773887160419,1.01703996471312,-0.9162482467360309,0.003943156877922904,0.01704244714176051,0.03643648317574444,False,True,False,False
2015-08-06 04:00:00,0.496850602676627,0.5004808078684385,0.4866860858397092,0.4949145317077636,655676000,-0.006316962525339309,0.48180962651967996,0.008381439616670842,1.0283441882356847,0.7435539536432055,0.010309149964550013,0.003943156877922904,0.027199342783468472,False,False,True,False
2015-08-07 04:00:00,0.5435589471887321,0.5655820001759271,0.5295222304011663,0.556143581867218,1405248000,0.12371641210084494,0.4857181206345558,0.01855293724515982,1.0680986891663489,3.6984219376798593,-0.006316962525339309,0.010309149964550013,0.14499245187858412,False,False,False,True
2015-08-10 04:00:00,0.552271457199429,0.5796187957365015,0.5488832459177163,0.5755046010017395,662304000,0.03481298672820787,0.490437351167202,0.027275460965018553,1.0559965166497227,0.7696820173891764,0.12371641210084494,-0.006316962525339309,0.1734518173056847,False,False,False,False
2015-08-11 04:00:00,0.5670342063913582,0.5781667613973381,0.5670342063913582,0.5726004838943481,435008000,-0.005046210060417167,0.4949992775917053,0.032756886590909265,1.0196329513819427,-0.1263355410302886,0.03481298672820787,0.12371641210084494,0.15677034253502753,True,False,False,False
2015-08-12 04:00:00,0.5634041808414161,0.5781668874326079,0.5634041808414161,0.5740526914596558,384048000,0.0025361619596109275,0.499803227186203,0.03691046925119783,1.0262026926551104,-0.3272236111109585,-0.005046210060417167,0.03481298672820787,0.1485573926592334,False,True,False,False
2015-08-13 04:00:00,0.5747785346593407,0.5759886224283848,0.5677601756193024,0.5692122578620911,276884000,-0.008432037110141954,0.5038327261805534,0.03990326113682814,1.014492821374988,-0.7496719851714942,0.0025361619596109275,-0.005046210060417167,0.12976436083691056,False,False,True,False
2015-08-14 04:00:00,0.5687282733858287,0.5730845205904045,0.565340119582381,0.5696963667869568,214652000,0.0008504892826517452,0.5080316379666329,0.04224639388641788,1.0136986580993834,-0.9949951087441051,-0.008432037110141954,0.0025361619596109275,0.12137970199480774,False,False,False,True
2015-08-17 04:00:00,0.5687281985446341,0.5687281985446341,0.5590477274085796,0.5660660862922668,273880000,-0.0063723076121485756,0.5124967589974403,0.043469265074742296,1.0173160012311069,-0.7615139742319796,0.0008504892826517452,-0.008432037110141954,0.10452617768670436,False,False,False,False
2015-08-18 04:00:00,0.5643163295670182,0.5682048220162662,0.5565393446685221,0.5609139204025269,287084000,-0.009101703872575473,0.5165953651070595,0.044000166148537426,1.0209607415171917,-0.7094628345666506,-0.0063723076121485756,0.0008504892826517452,0.08578968819490429,True,False,False,False
2015-08-19 04:00:00,0.5601848603626749,0.5665036537549606,0.5526508876520547,0.5587266683578491,249248000,-0.003899443328324037,0.5210444301366806,0.04350953838002961,1.0250660342947417,-0.8586151308690884,-0.009101703872575473,-0.0063723076121485756,0.07232058542739583,False,True,False,False
2015-08-20 04:00:00,0.5524080362829213,0.5550813504438191,0.5358819519737524,0.5385553240776062,426932000,-0.03610234739560292,0.5241945177316666,0.04230669405940367,1.0358276639087243,-0.15817172733271187,-0.003899443328324037,-0.009101703872575473,0.02739594913751242,False,False,True,False
2015-08-21 04:00:00,0.5346668158058567,0.5436589249614762,0.5213001294763978,0.5217862129211426,382664000,-0.031137211734345804,0.5267844587564469,0.04035402705421423,1.0428904468286548,-0.33267944095773333,-0.03610234739560292,-0.003899443328324037,-0.009488218097973844,False,False,False,True
2015-08-24 04:00:00,0.4926224363741673,0.5305351988832452,0.4860606299223476,0.503315806388855,682284000,-0.03539841811626987,0.5285839915275574,0.038313873045766556,1.0915000438690186,0.8484446476916055,-0.031137211734345804,-0.03610234739560292,-0.04780353840395313,False,False,False,False
2015-08-25 04:00:00,0.5254315221167143,0.5273757975314932,0.49286550283432,0.49286550283432,622684000,-0.020762915493381495,0.529352781176567,0.03737749713671084,1.0700197000981302,0.6134970618044798,-0.03539841811626987,-0.031137211734345804,-0.0689280941551842,True,False,False,False
2015-08-26 04:00:00,0.5089053609134505,0.5305350496145698,0.5050168690878781,0.5300489664077759,614976000,0.07544342900776191,0.5316903352737427,0.035773127617663034,1.0505293626582823,0.5831115585827019,-0.020762915493381495,-0.03539841811626987,-0.00308707673823283,False,True,False,False
2015-08-27 04:00:00,0.535638750362196,0.5502205536416251,0.5324793538573594,0.5499775409698486,463764000,0.03759761045688248,0.534963808953762,0.03418876348216364,1.0333180989192272,-0.012977272913339166,0.07544342900776191,-0.020762915493381495,0.028064949001782358,False,False,True,False
2015-08-28 04:00:00,0.5499776788095374,0.5558103899945614,0.5460891853718713,0.55240797996521,320944000,0.004419160446216486,0.5384435087442399,0.03207810212550607,1.0178014963179873,-0.5759842228529245,0.03759761045688248,0.07544342900776191,0.025934886379330946,False,False,False,True
2015-08-31 04:00:00,0.5497344084592828,0.5536229000747166,0.5441447126263947,0.5463319420814514,219352000,-0.010999185573208448,0.5412079900503158,0.0300994800172091,1.017418505093202,-0.9764673628771674,0.004419160446216486,0.03759761045688248,0.009467620813689681,False,False,False,False
2015-09-01 04:00:00,0.5305351499413153,0.5395272563955061,0.5200848515339179,0.523973286151886,353408000,-0.040925038804031755,0.5427577257156372,0.028225147401340016,1.0373831400861715,-0.4480087458690378,-0.010999185573208448,0.004419160446216486,-0.03460925321511277,True,False,False,False
2015-09-02 04:00:00,0.5383119347751544,0.5400131389564027,0.5293198306987325,0.5397701263427734,344044000,0.030148178558683902,0.5448431938886642,0.02621835805628914,1.0202019792902042,-0.4849223229537198,-0.040925038804031755,-0.010999185573208448,-0.009311059774250285,False,True,False,False
2015-09-03 04:00:00,0.5477903395076968,0.5504637110906986,0.5402564240077483,0.5412285327911377,262556000,0.0027019028604746698,0.5471588939428329,0.023478533103382333,1.0188934117751534,-0.8061540155505335,0.030148178558683902,-0.040925038804031755,-0.010838462496626788,False,False,True,False
2015-09-04 04:00:00,0.5319933271255939,0.5404994089143198,0.5283479048896698,0.5285909175872803,287972000,-0.023349868748945513,0.545781260728836,0.023730589276114763,1.0229990578408512,-0.705962273219876,0.0027019028604746698,0.030148178558683902,-0.03149676322451922,False,False,False,True
2015-09-08 04:00:00,0.5414715565493954,0.5533800487319932,0.5392843262278774,0.5511927604675293,238448000,0.04275866672740736,0.5445656687021255,0.022729450607406894,1.0261378308594855,-0.9011895256271582,-0.023349868748945513,0.0027019028604746698,0.012169499743159173,True,False,False,False
2015-09-09 04:00:00,0.5528939680425323,0.5575114988820818,0.5390412016950632,0.5402563810348511,289392000,-0.019841297304779237,0.5429484635591507,0.02175974388058493,1.0342650935196367,-0.7003645287239076,0.04275866672740736,-0.023349868748945513,-0.00495826529584853,False,True,False,False
2015-09-10 04:00:00,0.5370970195566587,0.5555673179567101,0.5346667186604136,0.5487624406814575,357076000,0.015744487145738617,0.5416839510202408,0.020558763170220852,1.039090892638057,-0.433549219945649,-0.019841297304779237,0.04275866672740736,0.013067563932593229,False,False,True,False
2015-09-11 04:00:00,0.5426865732639078,0.554108978647946,0.5404992856553914,0.5504635572433472,301584000,0.0030999143450436417,0.5407465159893036,0.019644592449731015,1.0251798538013828,-0.6523027675303533,0.015744487145738617,-0.019841297304779237,0.017969678891534002,False,False,False,True
2015-09-14 04:00:00,0.5531370330913042,0.5548382379736853,0.5485194438717299,0.5514358282089233,192460000,0.0017662767185626649,0.539833489060402,0.018626220071474072,1.0115197267344875,-1.082477605824761,0.0030999143450436417,0.015744487145738617,0.02149244050923116,False,False,False,False
2015-09-15 04:00:00,0.5516789161473374,0.5604280124089622,0.5499777110329873,0.5575116276741028,327976000,0.011018144187173728,0.5394057661294938,0.018082404791853048,1.019001317992227,-0.5482635613771147,0.0017662767185626649,0.0030999143450436417,0.033566310709890246,True,False,False,False
2015-09-16 04:00:00,0.5565392175015372,0.5645592132384071,0.5524077133254106,0.5613998174667358,173508000,0.006974186007302263,0.5394300609827042,0.018113123604123656,1.0219973393199857,-1.157187784477996,0.011018144187173728,0.0017662767185626649,0.04072772000138136,False,True,False,False
2015-09-17 04:00:00,0.5711212347584734,0.576224907224369,0.5652885241689656,0.5665037035942078,268712000,0.009091356941480111,0.5398189127445221,0.01862541930503426,1.0193465506335568,-0.7818866105384338,0.006974186007302263,0.011018144187173728,0.04943285649999951,False,False,True,False
2015-09-18 04:00:00,0.5587265483864636,0.5708780492459078,0.5553241397344045,0.5660174489021301,326412000,-0.0008583433594389067,0.5411920189857483,0.019518246344553652,1.028008704103773,-0.5544289644698573,0.009091356941480111,0.006974186007302263,0.04587175909006813,False,False,False,True
2015-09-21 04:00:00,0.5667466265161408,0.5730654194632897,0.5638302427119383,0.5718502402305603,281840000,0.010304967346401961,0.5436952203512192,0.020100141065652926,1.0163793568555877,-0.7301350684658467,-0.0008583433594389067,0.009091356941480111,0.051784563898048086,False,False,False,False
2015-09-22 04:00:00,0.5594556852163284,0.5633441773647948,0.55337990537005,0.5562962889671326,228356000,-0.02719934376027655,0.5463442444801331,0.017865345796189966,1.0180062049562164,-0.940972932284421,0.010304967346401961,-0.0008583433594389067,0.01821570298863362,True,False,False,False
